,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TPC-TC(C0)-CD-22-0610,IFA,2022/08/06,2022/07/06,XF34-5000-002C,CALCULATION SHEET FOR CABLE TUNNEL (CBT-5001) FOR STRUCTURE ON POWER BLOCK AREA,B,A,"電纜涵洞(CBT-5001) - 廠區內 - 結構圖_RA,RB",TC0-1-CIC02-C5002,陳博仁  Ext.:23341,CB-0300,A
1,TPC-TC(C0)-CD-22-0610,IFA,2022/08/06,2022/07/06,XF34-5000-030,電纜涵洞(CBT-5001)頂版平面圖(9) CABLE TUNNEL (CBT-5001) TOP SLAB PLAN(9),B,A,"電纜涵洞(CBT-5001) - 廠區內 - 結構圖_RA,RB",TC0-1-CIC02-D5030,陳博仁  Ext.:23341,CB-0300,A
2,TPC-TC(C0)-CD-22-0610,IFA,2022/08/06,2022/07/06,XF34-5000-031,電纜涵洞(CBT-5001)頂版平面圖(10) CABLE TUNNEL (CBT-5001) TOP SLAB PLAN(10),B,A,"電纜涵洞(CBT-5001) - 廠區內 - 結構圖_RA,RB",TC0-1-CIC02-D5031,陳博仁  Ext.:23341,CB-0300,A
3,TPC-TC(C0)-CD-22-0610,IFA,2022/08/06,2022/07/06,XF34-5000-032,電纜涵洞(CBT-5001)頂版平面圖(11) CABLE TUNNEL (CBT-5001) TOP SLAB PLAN(11),B,A,"電纜涵洞(CBT-5001) - 廠區內 - 結構圖_RA,RB",TC0-1-CIC02-D5032,陳博仁  Ext.:23341,CB-0300,A
4,TPC-TC(C0)-CD-22-0610,IFA,2022/08/06,2022/07/06,XF34-5000-033,電纜涵洞(CBT-5001)頂版平面圖(12) CABLE TUNNEL (CBT-5001) TOP SLAB PLAN(12),B,A,"電纜涵洞(CBT-5001) - 廠區內 - 結構圖_RA,RB",TC0-1-CIC02-D5033,陳博仁  Ext.:23341,CB-0300,A
5,TPC-TC(C0)-CD-22-0610,IFA,2022/08/06,2022/07/06,XF34-5000-042,電纜涵洞(CBT-5001)底版平面圖(9) CABLE TUNNEL (CBT-5001) BOT SLAB PLAN(9),B,A,"電纜涵洞(CBT-5001) - 廠區內 - 結構圖_RA,RB",TC0-1-CIC02-D5042,陳博仁  Ext.:23341,CB-0300,A
6,TPC-TC(C0)-CD-22-0610,IFA,2022/08/06,2022/07/06,XF34-5000-043,電纜涵洞(CBT-5001)底版平面圖(10) CABLE TUNNEL (CBT-5001) BOT SLAB PLAN(10),B,A,"電纜涵洞(CBT-5001) - 廠區內 - 結構圖_RA,RB",TC0-1-CIC02-D5043,陳博仁  Ext.:23341,CB-0300,A
7,TPC-TC(C0)-CD-22-0610,IFA,2022/08/06,2022/07/06,XF34-5000-044,電纜涵洞(CBT-5001)底版平面圖(11) CABLE TUNNEL (CBT-5001) BOT SLAB PLAN(11),B,A,"電纜涵洞(CBT-5001) - 廠區內 - 結構圖_RA,RB",TC0-1-CIC02-D5044,陳博仁  Ext.:23341,CB-0300,A
8,TPC-TC(C0)-CD-22-0610,IFA,2022/08/06,2022/07/06,XF34-5000-045,電纜涵洞(CBT-5001)底版平面圖(12) CABLE TUNNEL (CBT-5001) BOT SLAB PLAN(12),B,A,"電纜涵洞(CBT-5001) - 廠區內 - 結構圖_RA,RB",TC0-1-CIC02-D5045,陳博仁  Ext.:23341,CB-0300,A
9,TPC-TC(C0)-CD-22-0610,IFA,2022/08/06,2022/07/06,XF34-5000-050,電纜涵洞(CBT-5001)縱剖面總圖(5) CABLE TUNNEL (CBT-5001) SECTION PLAN (5),B,A,"電纜涵洞(CBT-5001) - 廠區內 - 結構圖_RA,RB",TC0-1-CIC02-D5050,陳博仁  Ext.:23341,CB-0300,A
