,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TPC-TC(C0)-CD-22-0611,IFC,2022/08/06,2022/07/06,XF34-5000-000,電纜涵洞(CBT-5001))圖號總表 CABLE TUNNEL (CBT-5001) DRAWING LIST,0,C,電纜涵洞(CBT-5001) - 廠區內 - 結構圖 (IFC),TC0-1-CIC02-D5000,陳博仁  Ext.:23341,CB-0301,A
1,TPC-TC(C0)-CD-22-0611,IFC,2022/08/06,2022/07/06,XF34-5000-064,電纜涵洞(CBT-5001)詳細圖與剖面圖(5) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (5),0,C,電纜涵洞(CBT-5001) - 廠區內 - 結構圖 (IFC),TC0-1-CIC02-D5064,陳博仁  Ext.:23341,CB-0301,A
2,TPC-TC(C0)-CD-22-0611,IFC,2022/08/06,2022/07/06,XF34-5000-081,電纜涵洞(CBT-5001)詳細圖與剖面圖(22) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (22),0,C,電纜涵洞(CBT-5001) - 廠區內 - 結構圖 (IFC),TC0-1-CIC02-D5081,陳博仁  Ext.:23341,CB-0301,A
3,TPC-TC(C0)-CD-22-0611,IFC,2022/08/06,2022/07/06,XF34-5000-082,電纜涵洞(CBT-5001)詳細圖與剖面圖(23) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (23),0,C,電纜涵洞(CBT-5001) - 廠區內 - 結構圖 (IFC),TC0-1-CIC02-D5082,陳博仁  Ext.:23341,CB-0301,A
4,TPC-TC(C0)-CD-22-0611,IFC,2022/08/06,2022/07/06,XF34-5000-083,電纜涵洞(CBT-5001)詳細圖與剖面圖(24) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (24),0,C,電纜涵洞(CBT-5001) - 廠區內 - 結構圖 (IFC),TC0-1-CIC02-D5083,陳博仁  Ext.:23341,CB-0301,A
5,TPC-TC(C0)-CD-22-0611,IFC,2022/08/06,2022/07/06,XF34-5000-084,電纜涵洞(CBT-5001)詳細圖與剖面圖(25) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (25),0,C,電纜涵洞(CBT-5001) - 廠區內 - 結構圖 (IFC),TC0-1-CIC02-D5084,陳博仁  Ext.:23341,CB-0301,A
6,TPC-TC(C0)-CD-22-0611,IFC,2022/08/06,2022/07/06,XF34-5000-090,電纜涵洞(CBT-5001)詳細圖與剖面圖(31) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (31),0,C,電纜涵洞(CBT-5001) - 廠區內 - 結構圖 (IFC),TC0-1-CIC02-D5090,陳博仁  Ext.:23341,CB-0301,A
7,TPC-TC(C0)-CD-22-0611,IFC,2022/08/06,2022/07/06,XF34-5000-108,電纜涵洞(CBT-5001)詳細圖與剖面圖(49) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (49),0,C,電纜涵洞(CBT-5001) - 廠區內 - 結構圖 (IFC),TC0-1-CIC02-D5108,陳博仁  Ext.:23341,CB-0301,A
8,TPC-TC(C0)-CD-22-0611,IFC,2022/08/06,2022/07/06,XF34-5000-109,電纜涵洞(CBT-5001)詳細圖與剖面圖(50) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (50),0,C,電纜涵洞(CBT-5001) - 廠區內 - 結構圖 (IFC),TC0-1-CIC02-D5109,陳博仁  Ext.:23341,CB-0301,A
9,TPC-TC(C0)-CD-22-0611,IFC,2022/08/06,2022/07/06,XF34-5000-111,電纜涵洞(CBT-5001)詳細圖與剖面圖(52) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (52),0,C,電纜涵洞(CBT-5001) - 廠區內 - 結構圖 (IFC),TC0-1-CIC02-D5111,陳博仁  Ext.:23341,CB-0301,A
10,TPC-TC(C0)-CD-22-0611,IFC,2022/08/06,2022/07/06,XF34-5000-112,電纜涵洞(CBT-5001)詳細圖與剖面圖(53) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (53),0,C,電纜涵洞(CBT-5001) - 廠區內 - 結構圖 (IFC),TC0-1-CIC02-D5112,陳博仁  Ext.:23341,CB-0301,A
