,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TPC-TC(C0)-CD-22-1278,IFA,2022/11/05,2022/10/06,XF42C-3300-043,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE LATERAL BRACING DETAIL,A,A,Main Control Building (BLD-3302) - Structure_RA,TC0-1-SNC02-D3343,陳博仁  Ext.:23341,CB-0421,A
1,TPC-TC(C0)-CD-22-1278,IFA,2022/11/05,2022/10/06,XF42C-3300-044,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE SECOND FLOOR LATERAL BRACING PLAN,A,A,Main Control Building (BLD-3302) - Structure_RA,TC0-1-SNC02-D3344,陳博仁  Ext.:23341,CB-0421,A
2,TPC-TC(C0)-CD-22-1278,IFA,2022/11/05,2022/10/06,XF42C-3300-045,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE THIRD FLOOR LATERAL BRACING PLAN,A,A,Main Control Building (BLD-3302) - Structure_RA,TC0-1-SNC02-D3345,陳博仁  Ext.:23341,CB-0421,A
3,TPC-TC(C0)-CD-22-1278,IFA,2022/11/05,2022/10/06,XF42C-3300-046,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FOURTH FLOOR LATERAL BRACING PLAN,A,A,Main Control Building (BLD-3302) - Structure_RA,TC0-1-SNC02-D3346,陳博仁  Ext.:23341,CB-0421,A
4,TPC-TC(C0)-CD-22-1278,IFA,2022/11/05,2022/10/06,XF42C-3300-047,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FIFTH FLOOR LATERAL BRACING PLAN,A,A,Main Control Building (BLD-3302) - Structure_RA,TC0-1-SNC02-D3347,陳博仁  Ext.:23341,CB-0421,A
5,TPC-TC(C0)-CD-22-1278,IFA,2022/11/05,2022/10/06,XF42C-3300-048,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE SIXTH FLOOR LATERAL BRACING PLAN,A,A,Main Control Building (BLD-3302) - Structure_RA,TC0-1-SNC02-D3348,陳博仁  Ext.:23341,CB-0421,A
6,TPC-TC(C0)-CD-22-1278,IFA,2022/11/05,2022/10/06,XF42C-3300-049,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE SEVENTH FLOOR LATERAL BRACING PLAN,A,A,Main Control Building (BLD-3302) - Structure_RA,TC0-1-SNC02-D3349,陳博仁  Ext.:23341,CB-0421,A
7,TPC-TC(C0)-CD-22-1278,IFA,2022/11/05,2022/10/06,XF42C-3300-050,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE EIGHTH FLOOR LATERAL BRACING PLAN,A,A,Main Control Building (BLD-3302) - Structure_RA,TC0-1-SNC02-D3350,陳博仁  Ext.:23341,CB-0421,A
8,TPC-TC(C0)-CD-22-1278,IFA,2022/11/05,2022/10/06,XF42C-3300-051,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE ROOF FLOOR LATERAL BRACING PLSN,A,A,Main Control Building (BLD-3302) - Structure_RA,TC0-1-SNC02-D3351,陳博仁  Ext.:23341,CB-0421,A
9,TPC-TC(C0)-CD-22-1278,IFA,2022/11/05,2022/10/06,XF42C-3300-052,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE MOMENT CONNECTIONS,A,A,Main Control Building (BLD-3302) - Structure_RA,TC0-1-SNC02-D3352,陳博仁  Ext.:23341,CB-0421,A
10,TPC-TC(C0)-CD-22-1278,IFA,2022/11/05,2022/10/06,XF42C-3300-053,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FIREPROOF,A,A,Main Control Building (BLD-3302) - Structure_RA,TC0-1-SNC02-D3353,陳博仁  Ext.:23341,CB-0421,A
11,TPC-TC(C0)-CD-22-1278,IFA,2022/11/05,2022/10/06,XF42C-3300-054,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE CANOPY PLAN & SECTION,A,A,Main Control Building (BLD-3302) - Structure_RA,TC0-1-SNC02-D3354,陳博仁  Ext.:23341,CB-0421,A
