,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TPC-TC(C0)-CD-22-1529,IFA,2022/11/26,2022/10/27,XG31-3110-001,A/G PIPING ARRANGEMENT DRAWING FOR COMMON AREA 3110 (1/15),B,A,A/G Piping Arrangement Drawing for Area 3110&3120&3130,TC0-1-UPD02-D5003,施韋考  Ext.:26356,PP-0180,A
1,TPC-TC(C0)-CD-22-1529,IFA,2022/11/26,2022/10/27,XG31-3110-002,A/G PIPING ARRANGEMENT DRAWING FOR COMMON AREA 3110 (2/15),B,A,A/G Piping Arrangement Drawing for Area 3110&3120&3130,TC0-1-UPD02-D5004,施韋考  Ext.:26356,PP-0180,A
2,TPC-TC(C0)-CD-22-1529,IFA,2022/11/26,2022/10/27,XG31-3110-003,A/G PIPING ARRANGEMENT DRAWING FOR COMMON AREA 3110 (3/15),B,A,A/G Piping Arrangement Drawing for Area 3110&3120&3130,TC0-1-UPD02-D5005,施韋考  Ext.:26356,PP-0180,A
3,TPC-TC(C0)-CD-22-1529,IFA,2022/11/26,2022/10/27,XG31-3110-004,A/G PIPING ARRANGEMENT DRAWING FOR COMMON AREA 3110 (4/15),B,A,A/G Piping Arrangement Drawing for Area 3110&3120&3130,TC0-1-UPD02-D5006,施韋考  Ext.:26356,PP-0180,A
4,TPC-TC(C0)-CD-22-1529,IFA,2022/11/26,2022/10/27,XG31-3110-005,A/G PIPING ARRANGEMENT DRAWING FOR COMMON AREA 3110 (5/15),B,A,A/G Piping Arrangement Drawing for Area 3110&3120&3130,TC0-1-UPD02-D5007,施韋考  Ext.:26356,PP-0180,A
5,TPC-TC(C0)-CD-22-1529,IFA,2022/11/26,2022/10/27,XG31-3110-006,A/G PIPING ARRANGEMENT DRAWING FOR COMMON AREA 3110 (6/15),B,A,A/G Piping Arrangement Drawing for Area 3110&3120&3130,TC0-1-UPD02-D5008,施韋考  Ext.:26356,PP-0180,A
6,TPC-TC(C0)-CD-22-1529,IFA,2022/11/26,2022/10/27,XG31-3110-007,A/G PIPING ARRANGEMENT DRAWING FOR COMMON AREA 3110 (7/15),B,A,A/G Piping Arrangement Drawing for Area 3110&3120&3130,TC0-1-UPD02-D5009,施韋考  Ext.:26356,PP-0180,A
7,TPC-TC(C0)-CD-22-1529,IFA,2022/11/26,2022/10/27,XG31-3110-008,A/G PIPING ARRANGEMENT DRAWING FOR COMMON AREA 3110 (8/15),B,A,A/G Piping Arrangement Drawing for Area 3110&3120&3130,TC0-1-UPD02-D5010,施韋考  Ext.:26356,PP-0180,A
8,TPC-TC(C0)-CD-22-1529,IFA,2022/11/26,2022/10/27,XG31-3110-009,A/G PIPING ARRANGEMENT DRAWING FOR HEAVY PARTS WAREHOUSE AREA,B,A,A/G Piping Arrangement Drawing for Area 3110&3120&3130,TC0-1-UPD02-D5011,施韋考  Ext.:26356,PP-0180,A
9,TPC-TC(C0)-CD-22-1529,IFA,2022/11/26,2022/10/27,XG31-3110-010,A/G PIPING ARRANGEMENT DRAWING FOR COMMON AREA 3110 (9/15),B,A,A/G Piping Arrangement Drawing for Area 3110&3120&3130,TC0-1-UPD02-D5012,施韋考  Ext.:26356,PP-0180,A
10,TPC-TC(C0)-CD-22-1529,IFA,2022/11/26,2022/10/27,XG31-3110-011,A/G PIPING ARRANGEMENT DRAWING FOR COMMON AREA 3110 (10/15),B,A,A/G Piping Arrangement Drawing for Area 3110&3120&3130,TC0-1-UPD02-D5013,施韋考  Ext.:26356,PP-0180,A
11,TPC-TC(C0)-CD-22-1529,IFA,2022/11/26,2022/10/27,XG31-3110-016,A/G PIPING ARRANGEMENT DRAWING FOR COMMON AREA 3110 (15/15),A,A,A/G Piping Arrangement Drawing for Area 3110&3120&3130,TC0-1-UPD02-D5072,施韋考  Ext.:26356,PP-0180,A
12,TPC-TC(C0)-CD-22-1529,IFA,2022/11/26,2022/10/27,XG31-3120-001,A/G PIPING ARRANGEMENT DRAWING FOR EMERGENCY DIESEL GENERATOR BUILDING AREA 3120 (1/2),B,A,A/G Piping Arrangement Drawing for Area 3110&3120&3130,TC0-1-APD02-D5006,施韋考  Ext.:26356,PP-0180,A
13,TPC-TC(C0)-CD-22-1529,IFA,2022/11/26,2022/10/27,XG31-3120-002,A/G PIPING ARRANGEMENT DRAWING FOR EMERGENCY DIESEL GENERATOR BUILDING AREA 3120 (2/2),B,A,A/G Piping Arrangement Drawing for Area 3110&3120&3130,TC0-1-APD02-D5007,施韋考  Ext.:26356,PP-0180,A
14,TPC-TC(C0)-CD-22-1529,IFA,2022/11/26,2022/10/27,XG31-3130-001,A/G PIPING ARRANGEMENT DRAWING FOR  WASTEWATER TREATMENT BUILDING AREA 3130 (1/3),B,A,A/G Piping Arrangement Drawing for Area 3110&3120&3130,TC0-1-KWD02-D5001,施韋考  Ext.:26356,PP-0180,A
15,TPC-TC(C0)-CD-22-1529,IFA,2022/11/26,2022/10/27,XG31-3130-002,A/G PIPING ARRANGEMENT DRAWING FOR  WASTEWATER TREATMENT BUILDING AREA 3130 (2/3),B,A,A/G Piping Arrangement Drawing for Area 3110&3120&3130,TC0-1-KWD02-D5002,施韋考  Ext.:26356,PP-0180,A
16,TPC-TC(C0)-CD-22-1529,IFA,2022/11/26,2022/10/27,XG31-3130-003,A/G PIPING ARRANGEMENT DRAWING FOR  WASTEWATER TREATMENT BUILDING AREA 3130 (3/3),B,A,A/G Piping Arrangement Drawing for Area 3110&3120&3130,TC0-1-KWD02-D5003,施韋考  Ext.:26356,PP-0180,A
