,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TPC-TC(C0)-CD-22-1273,IFA,2022/11/04,2022/10/05,XK41A-0PPR0-001,ELECTRICAL POWER LAYOUT FOR POWER BLOCK AREA (1/53),A,A,ELECTRICAL POWER LAYOUT FOR POWER BLOCK AREA (1~17)_RA,TC0-1-ERE02-D5521,程正維  Ext.:28057,EE-0350,A
1,TPC-TC(C0)-CD-22-1273,IFA,2022/11/04,2022/10/05,XK41A-0PPR0-002,ELECTRICAL POWER LAYOUT FOR POWER BLOCK AREA (2/53),A,A,ELECTRICAL POWER LAYOUT FOR POWER BLOCK AREA (1~17)_RA,TC0-1-ERE02-D5522,程正維  Ext.:28057,EE-0350,A
2,TPC-TC(C0)-CD-22-1273,IFA,2022/11/04,2022/10/05,XK41A-0PPR0-003,ELECTRICAL POWER LAYOUT FOR POWER BLOCK AREA (3/53),A,A,ELECTRICAL POWER LAYOUT FOR POWER BLOCK AREA (1~17)_RA,TC0-1-ERE02-D5523,程正維  Ext.:28057,EE-0350,A
3,TPC-TC(C0)-CD-22-1273,IFA,2022/11/04,2022/10/05,XK41A-0PPR0-004,ELECTRICAL POWER LAYOUT FOR POWER BLOCK AREA (4/53),A,A,ELECTRICAL POWER LAYOUT FOR POWER BLOCK AREA (1~17)_RA,TC0-1-ERE02-D5524,程正維  Ext.:28057,EE-0350,A
4,TPC-TC(C0)-CD-22-1273,IFA,2022/11/04,2022/10/05,XK41A-0PPR0-005,ELECTRICAL POWER LAYOUT FOR POWER BLOCK AREA (5/53),A,A,ELECTRICAL POWER LAYOUT FOR POWER BLOCK AREA (1~17)_RA,TC0-1-ERE02-D5525,程正維  Ext.:28057,EE-0350,A
5,TPC-TC(C0)-CD-22-1273,IFA,2022/11/04,2022/10/05,XK41A-0PPR0-006,ELECTRICAL POWER LAYOUT FOR POWER BLOCK AREA (6/53),A,A,ELECTRICAL POWER LAYOUT FOR POWER BLOCK AREA (1~17)_RA,TC0-1-ERE02-D5526,程正維  Ext.:28057,EE-0350,A
6,TPC-TC(C0)-CD-22-1273,IFA,2022/11/04,2022/10/05,XK41A-0PPR0-007,ELECTRICAL POWER LAYOUT FOR POWER BLOCK AREA (7/53),A,A,ELECTRICAL POWER LAYOUT FOR POWER BLOCK AREA (1~17)_RA,TC0-1-ERE02-D5527,程正維  Ext.:28057,EE-0350,A
7,TPC-TC(C0)-CD-22-1273,IFA,2022/11/04,2022/10/05,XK41A-0PPR0-008,ELECTRICAL POWER LAYOUT FOR POWER BLOCK AREA (8/53),A,A,ELECTRICAL POWER LAYOUT FOR POWER BLOCK AREA (1~17)_RA,TC0-1-ERE02-D5528,程正維  Ext.:28057,EE-0350,A
8,TPC-TC(C0)-CD-22-1273,IFA,2022/11/04,2022/10/05,XK41A-0PPR0-009,ELECTRICAL POWER LAYOUT FOR POWER BLOCK AREA (9/53),A,A,ELECTRICAL POWER LAYOUT FOR POWER BLOCK AREA (1~17)_RA,TC0-1-ERE02-D5529,程正維  Ext.:28057,EE-0350,A
9,TPC-TC(C0)-CD-22-1273,IFA,2022/11/04,2022/10/05,XK41A-0PPR0-010,ELECTRICAL POWER LAYOUT FOR POWER BLOCK AREA (10/53),A,A,ELECTRICAL POWER LAYOUT FOR POWER BLOCK AREA (1~17)_RA,TC0-1-ERE02-D5530,程正維  Ext.:28057,EE-0350,A
