,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TPC-TC(C0)-CD-22-0152,IFD,2022/04/02,2022/03/02,XE35-=C00QEA01CM001-001,Calculation Sheet of Plant Air Receiver for power block,0,D,Engineering Drawing and Calculation Sheet of PA/IA Receiver,TC0-1-ADM02-C0005,張銘洋  Ext.:24270,EQ-0107,A
1,TPC-TC(C0)-CD-22-0152,IFD,2022/04/02,2022/03/02,XE35-=C00QEA01CM002-001,Calculation Sheet of Plant Air Receiver D for SES and CWP house,0,D,Engineering Drawing and Calculation Sheet of PA/IA Receiver,TC0-1-ADM02-C0006,張銘洋  Ext.:24270,EQ-0107,A
2,TPC-TC(C0)-CD-22-0152,IFD,2022/04/02,2022/03/02,XE35-=C00QFA01CM001-001,Calculation Sheet of Instrument Air Receiver for power block,0,D,Engineering Drawing and Calculation Sheet of PA/IA Receiver,TC0-1-ADM02-C0004,張銘洋  Ext.:24270,EQ-0107,A
3,TPC-TC(C0)-CD-22-0152,IFD,2022/04/02,2022/03/02,XE35-=C00QFA01CM002-001,Calculation Sheet of Instrument Air Receiver D for SES and CWP house,0,D,Engineering Drawing and Calculation Sheet of PA/IA Receiver,TC0-1-ADM02-C0007,張銘洋  Ext.:24270,EQ-0107,A
4,TPC-TC(C0)-CD-22-0152,IFD,2022/04/02,2022/03/02,XE35-=C00QFA01CM003-001,Calculation Sheet of instrument Air Receiver F for Natural Gas Treatment/Metering Station,0,D,Engineering Drawing and Calculation Sheet of PA/IA Receiver,TC0-1-ADM02-C0008,張銘洋  Ext.:24270,EQ-0107,A
5,TPC-TC(C0)-CD-22-0152,IFD,2022/04/02,2022/03/02,XE36-=C00QEA01CM001-001,Engineering Drawing of Plant Air Receiver for power block,0,D,Engineering Drawing and Calculation Sheet of PA/IA Receiver,TC0-1-AEM02-C0005,張銘洋  Ext.:24270,EQ-0107,A
6,TPC-TC(C0)-CD-22-0152,IFD,2022/04/02,2022/03/02,XE36-=C00QEA01CM002-001,Engineering Drawing of Plant Air Receiver D for SES and CWP house,0,D,Engineering Drawing and Calculation Sheet of PA/IA Receiver,TC0-1-AEM02-C0006,張銘洋  Ext.:24270,EQ-0107,A
7,TPC-TC(C0)-CD-22-0152,IFD,2022/04/02,2022/03/02,XE36-=C00QFA01CM001-001,Engineering Drawing of Instrument Air Receiver for power block,0,D,Engineering Drawing and Calculation Sheet of PA/IA Receiver,TC0-1-AEM02-C0004,張銘洋  Ext.:24270,EQ-0107,A
8,TPC-TC(C0)-CD-22-0152,IFD,2022/04/02,2022/03/02,XE36-=C00QFA01CM002-001,Engineering Drawing of Instrument Air Receiver D for SES and CWP house,0,D,Engineering Drawing and Calculation Sheet of PA/IA Receiver,TC0-1-AEM02-C0007,張銘洋  Ext.:24270,EQ-0107,A
9,TPC-TC(C0)-CD-22-0152,IFD,2022/04/02,2022/03/02,XE36-=C00QFA01CM003-001,Engineering Drawing of instrument Air Receiver F for Natural Gas Treatment/Metering Station,0,D,Engineering Drawing and Calculation Sheet of PA/IA Receiver,TC0-1-AEM02-C0008,張銘洋  Ext.:24270,EQ-0107,A
