,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TPC-TC(C0)-CD-22-0755,IFA,2022/08/31,2022/08/01,XG31-3210-001,A/G PIPING ARRANGEMENT DRAWING FOR  RAW WATER BUFFER TANK AREA 3210 (1/2),A,A,A/G PIPING ARRANGEMENT DRAWING FOR  AREA 3210,TC0-1-URD02-D5001,施韋考  Ext.:26356,PP-0133,A
1,TPC-TC(C0)-CD-22-0755,IFA,2022/08/31,2022/08/01,XG31-3210-002,A/G PIPING ARRANGEMENT DRAWING FOR  RAW WATER BUFFER TANK AREA 3210 (1/2),A,A,A/G PIPING ARRANGEMENT DRAWING FOR  AREA 3210,TC0-1-URD02-D5002,施韋考  Ext.:26356,PP-0133,A
2,TPC-TC(C0)-CD-22-0755,IFA,2022/08/31,2022/08/01,XG31-3210-003,A/G PIPING ARRANGEMENT DRAWING FOR DEMINERALIZED WATER TREATMENT PLANT AREA 3210 (1/6),A,A,A/G PIPING ARRANGEMENT DRAWING FOR  AREA 3210,TC0-1-KDD02-D5001,施韋考  Ext.:26356,PP-0133,A
3,TPC-TC(C0)-CD-22-0755,IFA,2022/08/31,2022/08/01,XG31-3210-004,A/G PIPING ARRANGEMENT DRAWING FOR DEMINERALIZED WATER TREATMENT PLANT AREA 3210 (2/6),A,A,A/G PIPING ARRANGEMENT DRAWING FOR  AREA 3210,TC0-1-KDD02-D5002,施韋考  Ext.:26356,PP-0133,A
4,TPC-TC(C0)-CD-22-0755,IFA,2022/08/31,2022/08/01,XG31-3210-005,A/G PIPING ARRANGEMENT DRAWING FOR DEMINERALIZED WATER TREATMENT PLANT AREA 3210 (3/6),A,A,A/G PIPING ARRANGEMENT DRAWING FOR  AREA 3210,TC0-1-KDD02-D5003,施韋考  Ext.:26356,PP-0133,A
5,TPC-TC(C0)-CD-22-0755,IFA,2022/08/31,2022/08/01,XG31-3210-006,A/G PIPING ARRANGEMENT DRAWING FOR DEMINERALIZED WATER TREATMENT PLANT AREA 3210 (4/6),A,A,A/G PIPING ARRANGEMENT DRAWING FOR  AREA 3210,TC0-1-KDD02-D5004,施韋考  Ext.:26356,PP-0133,A
6,TPC-TC(C0)-CD-22-0755,IFA,2022/08/31,2022/08/01,XG31-3210-007,A/G PIPING ARRANGEMENT DRAWING FOR DEMINERALIZED WATER TREATMENT PLANT AREA 3210 (5/6),A,A,A/G PIPING ARRANGEMENT DRAWING FOR  AREA 3210,TC0-1-KDD02-D5005,施韋考  Ext.:26356,PP-0133,A
7,TPC-TC(C0)-CD-22-0755,IFA,2022/08/31,2022/08/01,XG31-3210-008,A/G PIPING ARRANGEMENT DRAWING FOR DEMINERALIZED WATER TREATMENT PLANT AREA 3210 (6/6),A,A,A/G PIPING ARRANGEMENT DRAWING FOR  AREA 3210,TC0-1-KDD02-D5006,施韋考  Ext.:26356,PP-0133,A
8,TPC-TC(C0)-CD-22-0755,IFA,2022/08/31,2022/08/01,XG31-3220-001,A/G PIPING ARRANGEMENT DRAWING FOR AMMONIA STORAGE AREA 3220 (1/5),A,A,A/G PIPING ARRANGEMENT DRAWING FOR  AREA 3210,TC0-1-KRD02-D5001,施韋考  Ext.:26356,PP-0133,A
9,TPC-TC(C0)-CD-22-0755,IFA,2022/08/31,2022/08/01,XG31-3220-002,A/G PIPING ARRANGEMENT DRAWING FOR AMMONIA STORAGE AREA 3220 (2/5),A,A,A/G PIPING ARRANGEMENT DRAWING FOR  AREA 3210,TC0-1-KRD02-D5002,施韋考  Ext.:26356,PP-0133,A
