,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TPC-TC(C0)-CD-22-0997,IFA,2022/10/04,2022/09/05,XG41-330U-001,U/G PIPING ARRANGEMENT DRAWING FOR MAIN CONTROL BUILDING AREA 330U (1/4),A,A,U/G PIPING ARRANGEMENT DRAWING FOR AREA 330U & 340U ,TC0-1-UPD02-D6003,施韋考  Ext.:26356,PP-0160,A
1,TPC-TC(C0)-CD-22-0997,IFA,2022/10/04,2022/09/05,XG41-330U-002,U/G PIPING ARRANGEMENT DRAWING FOR MAIN CONTROL BUILDING AREA 330U (2/4),A,A,U/G PIPING ARRANGEMENT DRAWING FOR AREA 330U & 340U ,TC0-1-UPD02-D6004,施韋考  Ext.:26356,PP-0160,A
2,TPC-TC(C0)-CD-22-0997,IFA,2022/10/04,2022/09/05,XG41-330U-003,U/G PIPING ARRANGEMENT DRAWING FOR MAIN CONTROL BUILDING AREA 330U (3/4),A,A,U/G PIPING ARRANGEMENT DRAWING FOR AREA 330U & 340U ,TC0-1-UPD02-D6005,施韋考  Ext.:26356,PP-0160,A
3,TPC-TC(C0)-CD-22-0997,IFA,2022/10/04,2022/09/05,XG41-330U-004,U/G PIPING ARRANGEMENT DRAWING FOR MAIN CONTROL BUILDING AREA 330U (4/4),A,A,U/G PIPING ARRANGEMENT DRAWING FOR AREA 330U & 340U ,TC0-1-UPD02-D6006,施韋考  Ext.:26356,PP-0160,A
4,TPC-TC(C0)-CD-22-0997,IFA,2022/10/04,2022/09/05,XG41-340U-001,U/G PIPING ARRANGEMENT DRAWING FOR NATURAL GAS TREATMENT AND METERING STATION AREA 340U (1/2),A,A,U/G PIPING ARRANGEMENT DRAWING FOR AREA 330U & 340U ,TC0-1-LPD02-D6001,施韋考  Ext.:26356,PP-0160,A
5,TPC-TC(C0)-CD-22-0997,IFA,2022/10/04,2022/09/05,XG41-340U-002,U/G PIPING ARRANGEMENT DRAWING FOR NATURAL GAS TREATMENT AND METERING STATION AREA 340U (2/2),A,A,U/G PIPING ARRANGEMENT DRAWING FOR AREA 330U & 340U ,TC0-1-LPD02-D6002,施韋考  Ext.:26356,PP-0160,A
6,TPC-TC(C0)-CD-22-0997,IFA,2022/10/04,2022/09/05,XG41-340U-003,U/G PIPING ARRANGEMENT DRAWING FOR COMMON AREA 340U (1/4),A,A,U/G PIPING ARRANGEMENT DRAWING FOR AREA 330U & 340U ,TC0-1-UPD02-D6007,施韋考  Ext.:26356,PP-0160,A
7,TPC-TC(C0)-CD-22-0997,IFA,2022/10/04,2022/09/05,XG41-340U-004,U/G PIPING ARRANGEMENT DRAWING FOR COMMON AREA 340U (2/4),A,A,U/G PIPING ARRANGEMENT DRAWING FOR AREA 330U & 340U ,TC0-1-UPD02-D6008,施韋考  Ext.:26356,PP-0160,A
8,TPC-TC(C0)-CD-22-0997,IFA,2022/10/04,2022/09/05,XG41-340U-005,U/G PIPING ARRANGEMENT DRAWING FOR COMMON AREA 340U (3/4),A,A,U/G PIPING ARRANGEMENT DRAWING FOR AREA 330U & 340U ,TC0-1-UPD02-D6009,施韋考  Ext.:26356,PP-0160,A
9,TPC-TC(C0)-CD-22-0997,IFA,2022/10/04,2022/09/05,XG41-340U-006,U/G PIPING ARRANGEMENT DRAWING FOR COMMON AREA 340U (4/4),A,A,U/G PIPING ARRANGEMENT DRAWING FOR AREA 330U & 340U ,TC0-1-UPD02-D6010,施韋考  Ext.:26356,PP-0160,A
